staker,lp,stt,ste,faction
terra1fx8ffgtgayy7vq7mdmp6gr6kjc5d076d4qymka,27.989863,14.519409,49.50673775,interstellars
terra1f9eu46p4rumakwnvl0u84tck8a8rgm4z6s6kkk,2454.042076,0,3067.552595,interstellars
terra1f9dkvcw36d9gxm6nmjak4z2zhqfl4ue2aas283,153.358026,7.854717,199.5522495,interstellars
terra1f9d4yucecqthg8m6r53ptdp8vp6ex7hkadfh3n,206.022006,19.860324,277.3878315,interstellars
terra1f9ryjh0sjl88x4n0tfx6hwumc6z86x4qpkj9s4,10.633852,250.754601,264.046916,interstellars
terra1fyd80y0xdvxhp3eljtevzac228gterpjzhn0mj,33.874931,0,42.34366375,interstellars
terra1fyzhd34cjjm4gfxf3gv75g458eq6vyz2ntttna,238.637935,20,318.29741875,interstellars
terra1fruqcayryur9lt3rmxxhx6guwpslfqvpxg8jea,70143.696986,0,87679.6212325,interstellars
terra1frcxtxgwgzjjqt3lwlgrmnl5r97hvj5s3vcexl,0.153,0.03,0.22125,interstellars
terra1frhljzyjr7j38l82uyeazpzjj6zws64j24kwxu,505.190292,72.15129,703.6391550000001,interstellars
terra1frnsevjm93wa63054f7lavftqzju43aqdnc906,0.191965,0.1,0.33995624999999996,interstellars
terra1frps45tyk8qwfweuc302gk4m95wvcnttcndw0h,7977.959958,2224.040926,12196.4908735,interstellars
terra1fz6009g2y7fjw0fr9t55nykvxhn822kvjekqj4,2.269042,1,3.8363024999999995,interstellars
terra1fz68ze6l00747sjlpj5am0ash8pd9tvvv04ma0,129.030288,31.965912,193.25377200000003,interstellars
terra1fzgtvvf8a4vc82fnrxu9ly0cnsldmv80zj2a34,23.649725,11.17669,40.73884625,interstellars
terra1fz85z0ww9krafedntr56y2mm3xt6j2wr3pjkea,0.086539,24.897097,25.005270749999998,interstellars
terra1fpt0qq807sgv62jqv9rrrxutmfpfpy95axh3a8,0.438083,0,0.54760375,interstellars
terra1fpg8cjh3znxxsx46urhak9k7vwlh9fv43lhk4w,191.551706,12.785654,252.22528649999998,interstellars
terra1fpyc28n069kt8g5qeay0f6d55qy9e626ek6usq,0.02096,0.01,0.0362,interstellars
terra1fpqsw5yw7qmad9lxhnn9clgq78nlxeu90gp9g8,112.782262,0,140.9778275,interstellars
terra1fqmw8tlskg4t30vsgm4hhjlmnasf284xzrga5j,0.002463,0.009005,0.01208375,interstellars
terra1fqm8y29e5fpq7g82tr0dq2um4p6jpxhk86gd85,50.968509,252.814718,316.52535424999996,interstellars
terra1fqhs9yp325knw56u2melrpzzvl9um0c98sjyey,40.473663,0,50.59207875,interstellars
terra1fq5pjphnddl595ldt4tulqcpy4ew2ax9923h2r,0.61355,0.1,0.8669375,interstellars
terra1fqsp4lv6pqm5jx8q9vsemgkse2h7dnfnqda8al,0.201269,0,0.25158625,interstellars
terra1fqwu6wzqda0mc9m458fpxhxummlrmdnw582z3d,43.210626,25.674511,79.6877935,interstellars
terra1fqw47eu9n6vheq4hrdn4y7d9c5ak2r29knp5ux,1,1,2.25,interstellars
terra1fq2y0juwvrypkxqn9tnvuxcnvaqzeuqkpmqplg,3175.371839,42.520168,4011.73496675,interstellars
terra1fq8x8wvc0zjgf02sz3zq4gh03znxr9rs2zny5r,21.885687,192.96692,220.32402875,interstellars
terra1glxyh484nypmgujv4qe6ueh6k8t5ld7u2deff2,69533.116755,56636,143552.39594375,interstellars
terra1gaxvv4sq5sm58z4u6a2jh22c97etq009z0f7sr,1096.31529,100,1470.3941125000001,interstellars
terra1gay3w3d79ye3hl7gnzc7pek27ccrsgvnyf8dm2,5.591809,59.451168,66.44092925,interstellars
terra1guuevsvhq9vyr689lq32vp9adldzdvy9e5sfar,127.124388,30.346968,189.252453,interstellars
terra1guhh3675wv9ga4f25kf77lrtmf7myx9r6jrrhc,0.420996,0,0.526245,interstellars
terra1gu3ganwkl72dwurhpkgptezhl0rlhs8mjrv723,0.400743,0.1,0.60092875,interstellars
terra1guv5kmma375nfp5ztfj8m9qz3pjz5pj68xlqwl,261.2,0,326.5,interstellars
terra1gu9xpq5rda0myczm5m9dd423wdv0j2hrhwat07,19.14328,18.253187,42.182287,interstellars
terra1guzznc5cser03fgj0eamludr92ax2sx3ur6vt7,80.152331,0,100.19041375,interstellars
terra1gmmmae6an529apaugv0rtu74lg2hnpt6dw7lkx,0.049611,0.1,0.16201375,interstellars
terra1gm6ucrllyw0uue8gez23rrc5th7286d2hn8mln,0.499253,0.1,0.72406625,interstellars
terra1gm5sjstlrup2t44ksrkuwststda426t2muctty,0.191231,0.01,0.24903875000000003,interstellars
terra1gmnejlsxmyxxu7jllz2rv4vhhacfwa5xjqlgjc,0.005538,0,0.006922500000000001,interstellars
terra1gm3tlltgqjlhzh5vncf3y7p99aq8q7jmwzs6z4,311.726805,0,389.65850625,interstellars
terra1gmr64sp27z5pf45cf4wvn4dqh6r082l6xkuy8r,5.318703,0,6.64837875,interstellars
terra1gmpsvkruh7l079802fqlny3dkh2v5h4l5tnkf5,0.000021,0.0001,0.00012625,interstellars
terra1g642f3hvqenspdh260djd3r6tq8p96cc4cnfmd,2413.79944,0,3017.2492999999995,interstellars
terra1g6sad6zcehv46ms6gj786lxjfl974qzqrrqdmm,0.841065,0,1.05133125,interstellars
terra1g6sctudy76vd2rhr9wdfe230cxm7yye3qskmll,1069.997702,0,1337.4971274999998,interstellars
terra1g6yc503jc24v8d4j97ss0vvvst0x5u4rl9quua,24.85368,0,31.0671,interstellars
terra1geajvjweyq6wug6mwhpyr0wh4xze7uvqvvnvsp,109.385412,74.000598,210.732363,interstellars
terra1gek93tejaq2wk6m4k0q847g2jaqrtvqtwy4fa7,89.398966,0,111.7487075,interstellars
terra1geslvp6n8zdu77hu3w2x8cca9rrvl08s5pllru,339.381675,148.603496,572.83058975,interstellars
terra1getjc5vt5vcp3z58kfz8a380wm3k67yta6hnq6,0.412369,1,1.51546125,interstellars
terra1gck6a6kma77vdzrf5rvddrr54mzv68z4z07v2s,21.98,410.163236,437.638236,MANY_FACTIONS
terra1gcslw80lpe8tdl55myxhspdxljydeuvc6s83ye,251.150739,23.652336,337.59075974999996,interstellars
terra1gcdekrjxhhy095z7pq5dzttmtp9jnvs894aefy,0.43276,20,20.54095,interstellars
terra1gcrz6krqkw3jujnnzt96u46m6euqu37knek4gr,83.946636,4.33259,109.265885,interstellars
terra1ghcshnqlvhxscfkkznc9fg0h5zpemt50pjhqx5,202.846045,0,253.55755625,interstellars
terra1ghhlaf4d30u46m4xcg4p8pzcvhrr7dtnmrln4t,3752.640786,428.75714,5119.5581225,interstellars
terra1gkjzjsepl50js0qzmyeeskj9u45zqen6vzfv27,89.72017,2.1912,114.34141249999999,interstellars
terra1gkg4077ae2wu83qwey0lsq5yk0ruu5udfc9jq3,2.660731,2.006711,5.332624750000001,interstellars
terra1gk9rlhaqy0mzx2v2xvf3hjmxg7dg6czugypce0,0.03171,0,0.039637500000000006,interstellars
terra1gkr4zamqgxmpskgy884gc0fxgl56yne8slcv36,85.11524,0,106.39405,interstellars
terra1g4mchamfnqwkc4p034smh3wud8eknntndpm5ke,126.030263,14.736208,172.27403675000002,interstellars
terra1g4dtf6qwgx4yzutj4evagjjlzsr6k5ursegj6m,28.041361,12.913118,47.964819250000005,interstellars
terra1g4zv9yt3qx6zng7j50g5gsnkr8gquflnpatck5,1107.252264,486.956077,1871.021407,interstellars
terra1g5xt2av7hynt58dtd3swr0vtvyre3s2xy7nh5r,1.12362,0.05,1.454525,interstellars
terra1gnhvs7sa63rsuz9gfcmxha5r8p89p55vgkzjj0,2403.842673,2,3006.80334125,interstellars
terra1gn54mrdykeunfvp98n64k7sqgwsfcwl9fr25qt,0.43377,40,40.5422125,interstellars
terra1gndm9mj98y58fypm6mnm4hza4zx6m3rsmx233j,2012.087417,1409.831938,3924.9412092499997,interstellars
terra1gn20qftzca6c6d339zwlshqdns0x30ulwn7c8t,10.873353,17.543409,31.13510025,interstellars
terra1gnyjhkfz89n7545grpn9farj6wjgcsw02l072y,161.369935,0,201.71241874999998,interstellars
terra1gjaa2tp6hjqmh9hhzwclkknn95h2qt9hs6tx00,7553.321789,0,9441.65223625,interstellars
terra1gje52xgkgf9h7hkw6g7uk85342l6us3hsvfh9j,364.022813,0,455.02851625,interstellars
terra1gjsfn7346yuwmjzz4vgc3pgfdlsva5ya2se86k,16.939206,0,21.1740075,interstellars
terra1gjv4gv0mau7jru6t0tv49gx5c363xv5f7jxcje,2.032625,0,2.5407812499999998,interstellars
terra1gjtjly5ac0rlxnmym3lg7f8vwpdzhtrazf25wy,0.525026,23,23.6562825,interstellars
terra1gj8aa87scxh6wf2mpfudxrxps0uhfn3usvc2yh,22.895441,22.426373,51.045674250000005,interstellars
terra1gjzkv8vnzfsu7v7t7eh9ldcqwcrtxw278wyerq,78.97839,2.860672,101.5836595,interstellars
terra1g3v4sn3qv8mtj9ujjkqum55a94hz48e9uu5ml6,3.754865,3,7.69358125,interstellars
terra1g3tjuhupkj2x6gfsadytvsqq7whzp8vneukgvc,88.00241,10.01301,120.01602249999999,interstellars
terra1g39p2nrk8efqu4yze7dhqvj0enpnmnf5z4zyt5,679.29859,0,849.1232375,interstellars
terra1gs7fslzrccxz04caqdhr8m7wr5kdd4tu7gd56f,0.414975,0.513985,1.03270375,interstellars
terra1gszgkhpk7cn438ftwql7xrvpuzg555ffstfkys,0.1832,0.02,0.249,interstellars
terra1g0uzl468etgkx0gkts42mg7ly6waqkemw89lsh,0.403325,68.125687,68.62984325,interstellars
terra1g0n3d6hu53x5jsnr45nr5p0mfyunxds2vczd4c,0.18,1,1.225,interstellars
terra1g0xwsn86e240xnwmr4ftdp6nxh7caec2yg99uy,1.80149,1.031791,3.2836535,interstellars
terra1gwlagthrt8xqskphg8a0ww6pqjnm203dpze84j,0.215105,0.01,0.27888124999999997,interstellars
terra1gw6cha533ypwm2dkpug5rkx94zcpa7gk7atuc7,29,0,36.25,interstellars
terra1gw3qrq8udgeyeujtfd62w73syzar0wuhh2a0f0,68.009439,0,85.01179875,interstellars
terra1gwprs05wmxq60qxc7kgrarwnlzs8a70h0tvsg9,13.837156,0,17.296445,interstellars
terra1gd7qyjzhus0ndfmwa5zxylss8kq033c4f8rxyn,224.733483,0,280.91685375000003,interstellars
terra1gd66uc3qaj45g2gx3vd5tu3788xkqg066q3awz,7.555652,0,9.444565,interstellars
terra1gdjndvdq9aedh879g42uqeadu0ver8snpdwu3c,209.738779,80,342.17347374999997,interstellars
terra1gd329n2gheh4tjqsfs5njxj64ztq5zz9cg2v3r,10.788268,11.387744,24.873079,interstellars
terra1gvwyk7g5zgk40yjehs8nc033mshrygnl8679tu,45.323446,94.443839,151.09814649999998,interstellars
terra1gvzjypx2g7qqqjn6ts6e58u4gkzxtrwdvyvfp5,4.986213,0,6.23276625,interstellars
terra1gtj4p5k64pm3h2lzwrgsk3u3p2sq0zln3clapk,0.015418,0,0.019272499999999998,interstellars
terra1gtgyvqwneycefu53dk3euqwm2n06ehkldduu0h,0.403934,76.812803,77.31772050000001,interstellars
terra1gtza2gxdteskf4zagrluk3fwzkr4d6h85nqdsw,0.830257,0.001,1.0388212499999998,interstellars
terra1g25n7mp292a83vu2hap2lhg78dwnh78wsv4cx3,153.505129,4.749909,196.63132025000002,interstellars
terra1g2wfnhgr7wzz22mcqpx5u356tdxfffmxeeka7g,33.87798,9.063665,51.41114,interstellars
terra1g29ysvkeen7psk7aadxjhctzac80g0p5ar5ug5,0.000002,49.999999,50.0000015,interstellars
terra1gg4jhxquxllqt9sc7gpz2yh93clrqr7fp58uak,13653.637032,0,17067.046290000002,interstellars
terra1gg0xn3ywv95hg7ac3u0yxpt0sfgxa9u4932ks5,0.499499,0.327564,0.9519377500000001,interstellars
terra1ggf9ru2kzm0f5vytx8hlnkmdefuh20rc3v00yq,3036.071836,0,3795.089795,interstellars
terra1gg8yz62220ukhmkemwhsfsjl4gevmar2mstudf,0.201881,0.000045,0.25239625000000004,interstellars
terra1ggxhuwy2cgpeup0fcnp6ky82mm9tdnq5e63n8f,85.358397,0,106.69799624999999,interstellars
terra1g8au0tet4z27wvms7gcu9dgzsuwlvk65ds3q7f,13.082956,0,16.353695,interstellars
terra1gxt2etfulgyxndec9xxtumh3x7uc2g259s3f52,433.914121,0,542.39265125,interstellars
terra1gxgwy97mpj5gfjtzg9clztwg969xl44ncnzdc4,0.022216,0.01,0.03777,interstellars
terra1g96lukq7h7q2ryxkct8fdfsxdgj4m99xmtx85j,34.837465,4,47.546831250000004,interstellars
terra1g9kde6skfynww09hrwytfaggqrrsfn2mph0390,265.230312,0,331.53789000000006,interstellars
terra1g9twcftmkxzn005judkrpez4h9eusvpenyvdjg,109.215034,44.957335,181.47612750000002,interstellars
terra1g99jqp279qtxakg0mkcd5xdpvdyxjtjp9vy22n,2470.619785,1,3089.2747312499996,interstellars
terra1g9pcmj53ff2c5ghdmvm4f0thmvnm9ncgwfp0xh,48.953534,0,61.191917499999995,interstellars
terra1g9q0u6refcqcgl0tjpyllhpd90ycedzqq5ept6,0.411103,50.55,51.06387875,interstellars
terra1gymk982z24cwv7yu7gygcw2vku4erkg7jss8al,13.104075,37.99,54.37009375,interstellars
terra1gycjz9jd9fexj5vtel2h89jpw3mhqn5r5tw5af,345.73,0,432.1625,interstellars
terra1gyhakm00ynssuhdyh7yelqqang072lg4ppsj8k,43.990419,0.2,55.188023750000006,interstellars
terra1gz04x63fh3wj3gwemh8699kxjf2ysgtkzt6p3v,0.390662,0,0.4883275,interstellars
terra1gz0xddaplcd75fmxp2ttmfes28t6ra9zlfu4pq,51.145325,43,106.93165625,interstellars
terra1gzdfxfa2e3v9vhpnv3um4zerh5e0zwww5cmc57,2.007296,0.100001,2.609121,interstellars
terra1gzplh5m3pq5frcwt0wp9t9na2xpuqwtx3lsc0t,0.043918,0.01,0.0648975,interstellars
terra1gpktfa0mzyulqkwspr3ja7etqq70krwxgahtpw,0.410942,0.1,0.6136775,interstellars
terra1gpw0ju75j6q8l5nugvxtwyjdzy9nzg3e2qyt8q,64.282852,62.628316,142.981881,interstellars
terra1gp2letdfyk7zeef2mmg6a2gr465ey8z8xrkywu,0.433876,0.002,0.544345,interstellars
terra1gpx98xlh48fcmsjqmnvatxjnh0jrhrrvyxx4yx,16.577777,1.190299,21.91252025,interstellars
terra1gqc7tcn8v2687ug4tklamx93l3eamk66va7rvq,123.316913,41.854027,196.00016825,interstellars
terra1gq4xr3tvvzqqnftsph9ggq72yc7l5ya9qjgqk2,87.454295,255.663215,364.98108375000004,interstellars
terra1gqs7vdn2lw4ht4mwa9dfmy7uhnpnqf7qjsrmz3,2.001543,1,3.50192875,interstellars
terra1gqd4utxcjyd0cg4y0d3rz224guqv23zuxam9cy,123.139929,0,153.92491124999998,interstellars
terra1gqtcmnzthvxcdaypsueyu8j9fk53zq9sqav7ew,2.084037,0,2.60504625,interstellars
terra1gqxwyparddd8mwgk8cdnwf3plr20fxwc0vxs6r,0.387288,0,0.48411000000000004,interstellars
terra18ls2z9xvgcgpv2kl6q0tkys0fwjeh6jt0g8jta,54.356431,0,67.94553875,interstellars
terra18lsr35jp8gpckepw7yp2spya7j5ctvrgfzg6h4,0.431442,0.1,0.6393025,interstellars
terra18lrw5v9r9ycvy0hypt546e0aen40l9t45j0ye7,2.094426,0.1,2.7180325,interstellars
terra18767nsa8k0vsc05hrylpz2d7ffx7jp7jsqp4r5,0.000422,0.001,0.0015275,interstellars
terra187cnrdauz229ylrursgfddcv3p0yh430zv45ww,129.551893,11.141219,173.08108525000003,interstellars
terra187h9ej5nr64z595tsfnky5djqfe73ayw3qs37f,621.292446,900.007101,1676.6226585,interstellars
terra187saksm4y7hcwtquamje0r9rrwxu38usjyqq6p,21.778436,10.905485,38.12853,interstellars
terra1870egpgc2gyvdyj22udn29eedq2hsfmqfddcxg,2.162002,22.268869,24.9713715,interstellars
terra18709hqjew2y6vyde6pmzl7tfzdmld553z5t0aw,0.000002,0.000001,0.0000034999999999999995,interstellars
terra187tcv92rh2asrmtk3fje3x3hc6hk6099tkhuu8,8151.332212,1653.696847,11842.862111999999,interstellars
terra1872h267jq0hnqzzxkjgm62y44n3vpztnr58rfv,14.609472,5,23.26184,interstellars
terra187f5fmwecl46dllnypy0zkcvyya7s2p56tpd77,0.000002,49.999999,50.0000015,interstellars
terra1879sm9cdu2k38e6t3xek3jcle8wpzg0j4xuxmn,1.071486,0,1.3393575,interstellars
terra18uex765yfkq5gwxq2nxqw2hq5sk4639lm5plzq,295.150389,0,368.93798625,interstellars
terra18uh4ecytlrjw42ayyascp8rvstuzn0e7nlzd7z,0.000021,0.169094,0.16912025,interstellars
terra18uka7ydlake2q5f9fde54np08eg7ycfxnd2mcx,304.759133,0,380.94891625,interstellars
terra18uyj3cd9re6sxctnk0tj0xaceyjgwv7tk3yv8g,0.021533,0.01,0.03691625,interstellars
terra18mlpl4s462z8x6zp0xhrjsf38hrpm25zeqfmyc,15.340178,14.168808,33.3440305,interstellars
terra18ma7xr0zhqxejtdrxffktan0ct3gujyzat4nnu,150.241647,4.350461,192.15251975,interstellars
terra18m5f80he2mtk0jtr0e9d26mcgccu7znhun4258,0.381035,0,0.47629375,interstellars
terra18mdadagdz4rm3hs527gqrkcfvrjeq7hj64nlan,36.642927,0,45.80365875,interstellars
terra186lf8qvzlqlnmn5s0szvef779z9ktp82m2h53h,0.887749,0.1,1.20968625,interstellars
terra1866v8rvk2eh8l29uwg2py2c5aq0le7jm3cn44w,0.526161,0,0.65770125,interstellars
terra186hnmp8d5yxszw5qmtylnx56a250skyvjz07xw,7229.245758,1,9037.5571975,interstellars
terra1865ww5uljwx03fmhkl3lqahnwcja0l940dwktm,57.744826,0,72.1810325,interstellars
terra186jv3e065q422y8m089f3gzugp9qkrvregclel,0.01,0.197162,0.20966200000000002,interstellars
terra186ynlp687y9qdfty4yya5gecw5kt2x2jk49qp3,19.824495,9.695502,34.47612075,interstellars
terra186zf3vwa00dkuf5g45v9r22j5cy02h8qvtslfg,30.065181,106.845617,144.42709325,interstellars
terra18ejr0sye038d4g4dgwhx4nl7653gt62glhshf0,2.075118,0.3,2.8938974999999996,interstellars
terra18ew9my8r3uwj68wxm5ds7gvgq5xazypd2xycpl,0.858482,0.500007,1.5731095000000002,interstellars
terra18eppm5552yfkhset3ledvfwu2n2zzcf2akn4l7,45.705542,0,57.1319275,interstellars
terra18ca3lq36q3xw0frt8jq4cnw2kkz59hwamj3drm,20.441695,0,25.552118749999998,interstellars
terra18cv502nukvzjhjn9epksv2zjxffeeps7mf35n3,4005.136325,500.875939,5507.296345250001,interstellars
terra18ct2y0k9cupj3ym96hcgryzvjrsf7du0f58mpx,0.437327,0.1,0.64665875,interstellars
terra18c8uuwwyf95gzmmfmel8vgu50j83mde6ynz678,1.005163,0.0001,1.25655375,interstellars
terra18cxekuhqcgt0z2xjhcpp6jh4lwxhf2dt5mf3l0,0.637925,0.1,0.89740625,interstellars
terra18c9eankv07ac2mgmgvydvczggsv37e699wcemw,250.288678,10.337253,323.19810049999995,interstellars
terra18hmqxk0l82cnm3z8mgu8svuk60kx78snpd5asm,0.194909,250.1,250.34363625,interstellars
terra18ktrfuw77p06q5p9a084knt2ezplpwexp59cxk,1695.118037,1000,3118.89754625,interstellars
terra18k8278vr5jcujnw5h9sfm2htzhpakm7xk8gkna,38.237761,51,98.79720125,interstellars
terra18kxll5tfhenfgfff8wpfj833tllfwrx37qga20,379.040791,0,473.80098875,interstellars
terra1847mdzynlzcj0qq30al6fl4fyu5mke0946w7m7,4.157561,0.810269,6.0072202500000005,interstellars
terra184ug08kzs2h0xhsy7cs7jvmgkme8yf9c8lgsj2,166.704067,70.568822,278.94890575,interstellars
terra1840xzuupru2ha76z2a3sxx8vjea5scu3hxy5pu,85.698708,1.52686,108.650245,interstellars
terra184wkdet23ttqx5kcv9lt4kc4l68xwrs6u04ka8,0.021646,0.1,0.1270575,interstellars
terra184249he977u7hg2ck7ac479e8l4v23gmftzmua,1294.089695,35.703961,1653.3160797499997,interstellars
terra1842ghgn5jv2842ftkujn6rvnyg6t9utjpuehhs,0.203903,0.018792,0.27367074999999996,interstellars
terra185h7mr739c20zj73lgws3ve90dncxex7u566dh,609.06,175,936.3249999999999,interstellars
terra18n4trd2zncxlq0z49vqkfak2n3d0qcs0jyl687,64.04,0,80.05000000000001,interstellars
terra18nwsgue2f6ktx73atz534cjkt0as2c4u7pyhge,417.641073,0,522.05134125,interstellars
terra18nyyl0qnw2x344fj0jwlhhn8fdgcsajtl6wne9,44.688891,0,55.86111375,interstellars
terra18jm3qr6k557852w0u7kkj5gj34ea2s36dfchws,2563.348213,339.000327,3543.1855932500007,interstellars
terra18jesp4qykj7r06g8u540cs6aesalfff3jlmrac,201.171028,8.458011,259.92179600000003,interstellars
terra18j0nkullzkjuw8qf00kcxp3yh9dlcxs0kxt3yc,0.818424,0.1,1.1230300000000002,interstellars
terra18jfczwlmv3c6fehyhyp00ajlpfel464w0x4fzk,18,0,22.5,interstellars
terra18jrthf0yprpaaj8sk4608nupg6703zfmmj3lgv,27.686979,0,34.60872375,interstellars
terra18jr8q3kn044ftp0fmsypas07r3uaexxe05x4fy,170.405882,0,213.0073525,interstellars
terra183l5ulg72fjszerpvmgmxsh4y2v8g6upsgznjm,183.078435,0,228.84804375000002,interstellars
terra183e6wvyrt97rzztqe9qqjy2hlhhsryk6p4fdcc,0.088601,0.01,0.12075124999999999,interstellars
terra183efgzppu3gsmxtjwfsg092wnwh6vvqlkmmw33,83.173015,0,103.96626875000001,interstellars
terra183rprcyzvpn2z8zm27cn6h7dcqn3yk9fllaecj,2.869657,30,33.58707125,interstellars
terra18sn0l5h3ffvmc02wvjct9cxen48sq9mrecep04,3.751229,100,104.68903625,interstellars
terra18snfy9yh6xs8d0hraytj5mr38uq3x7jaran5fq,48.27059,1.627309,61.965546499999995,interstellars
terra18sdt0q48r0m5602rer4vughu3md7zwm8ce6tg0,0.011535,0.000283,0.014701750000000001,interstellars
terra18sfthunu9c6j5al9wzpygv5awmxuue2k3nvum8,0.400662,0.1,0.6008275,interstellars
terra18sr584f87cjaynfwmjw5grgtnhqythgn4cezuz,5.437808,0,6.7972600000000005,interstellars
terra180megd9a4e9pfqrtu4lh7d7whxygs5dek5q85x,107.545212,8.948804,143.38031900000001,interstellars
terra180478vczlw6062vs96zd20z5y8jtcsm2cyg8ge,116.63924,51.52018,197.31923,interstellars
terra180x6dxj3vfmmc8t9mn7636hhwncfn2kwkd4r2d,0.15382,0.03,0.22227500000000003,interstellars
terra180zsl8pe9mwgwn5acsq4cx78v4j8apj0ds265w,56.697133,254.02744,324.89885625,interstellars
terra180zrhagzcpmrdvc3l6dmrfd6vdka6kfwtww0r9,148.250409,2.716429,188.02944025,interstellars
terra18w6l7928vhsvgf2wwcuv7yh249g356gd2kvrey,0.404712,0.2,0.7058900000000001,interstellars
terra18w5ejln9qvefdqt34ut9v95jwa65ph6hvwytje,0.020818,0.1,0.1260225,interstellars
terra18wjvuuuk42ejs0j3m9qfddll9md2yg7vv5ygzu,21.086826,923.743718,950.1022505,interstellars
terra18w0a5vdhgr30y926c94mjp6zp7prhprgthrrpp,0.257785,73.925088,74.24731925,interstellars
terra18dc0shnv6nqnvw2zsl2xcjym56zzat60lxv0um,0.402101,351,351.50262625,interstellars
terra18d58y3knlqhzltk68hzmsnyqwrs46e3jkvenv7,1422.8,3011.375868,4789.875868,interstellars
terra18dx8agqnvlu3ft6wcnhm8grsfwl52du02wdqvj,1.930299,1,3.41287375,interstellars
terra18dy26pv6q9ksx3fuvxp23fhg943mjf7d627mf3,0.533546,0.024429,0.6913615,interstellars
terra18vad80nyuxdva3jvyeu2zwpd4zn2tfpu3eltnv,217.535799,0,271.91974875,interstellars
terra18vk53mz3t4e4aw3nct86xz8wchktjc8j7fgg72,0.000002,0.000001,0.0000034999999999999995,interstellars
terra18v59m07jhq2z0x5suey83duu3r8etxkahslclw,0.423468,0.4,0.929335,interstellars
terra18v0ccevpsld28zpuuv46yrzgegrkxpkqtnaupx,42.237603,251.563772,304.36077575,interstellars
terra18v2rv3vg8hlpxdw0e8hs4hsylcu4me7akcg6ne,0.558799,0.250001,0.9484997500000001,interstellars
terra18vfvj6lwafkh2x377y6ttzf0fd3325wrk6l558,1.522407,0.1,2.0030087500000002,interstellars
terra18t4ddaxmhlu825tgggv4y60wm52p3y97pjfv8d,962.695464,318.894941,1522.264271,interstellars
terra18t5sce9afnz6r6ppssjd9g05a274f6mjrp99nv,124.568788,0,155.710985,interstellars
terra18t0lzkzv0pclj77js0gmazu0gg50e5nnnuzpl0,565.133923,327.624922,1034.04232575,interstellars
terra182n93fdt2w4eyqm29uxxjx7gd2tnckw3w9v3vl,769.047341,0,961.30917625,interstellars
terra182t398hnfn23gk9t2jf6l9ahudes93ycazvz42,101.257023,0,126.57127875,interstellars
terra18295u2jrfdgx4pjt67dtuljn0l23yyqercm70f,0.389981,0.099999,0.58747525,interstellars
terra18fujweyugn4tfuhdjfz6tqke5909rdj2ssry5x,4.513685,0,5.642106249999999,interstellars
terra18fkw2evytp0l7t74y0gqfp87nc8cp79kzcam4t,0.401027,24.815451,25.31673475,interstellars
terra18fn35evmq7hztle2kjtmuywjale8wej8e8zjfy,0.198925,0.127177,0.37583325,interstellars
terra18fw97tp4dqm9ap3nwzccq6keceuyyck8gqfj2l,305.357217,0,381.69652125,interstellars
terra18g7h4pkx5d6sfgdj8h89cn556ducw8pa8sgsdd,51.18886,3.328303,67.314378,interstellars
terra18g7s5mmgszpkv3f5pht5q0gps3fcwklus6qexx,0.455664,0.239798,0.8093779999999999,interstellars
terra18g35nx009v9y69lvjh9te68nxx4hrccjnqg277,6.303719,1,8.879648750000001,interstellars
terra18g9q6zj4gvfnqla098t86ytmr8fl55hz5agm6y,2.247458,1,3.8093225,interstellars
terra18gpglc63wvvl4g70mklnu2vcte4q2qynnevru9,55.08253,0,68.8531625,interstellars
terra188edtlwx5tazwv75y4a4n5hw2yy43t4hppdaz5,755.712609,535.005512,1479.64627325,interstellars
terra1885w58hdzdr95jkmwultzlvdnv9rm4g6v8q006,2.045686,14.312467,16.8695745,interstellars
terra188nwmumfd7puk63yyer6204a0ncs40qjzq4mdw,63.594759,30.275206,109.76865475,interstellars
terra188r644k0kl3dt8qt5ncpn67jz666myxrnp093k,116.3594,0,145.44925,interstellars
terra18x65krpw3h75xc03r2w4nuz2eu72qzgzdta2g2,6.54,0,8.175,interstellars
terra18xe77cuksxc4u9e43kmp87nvfnr92qlsj6u3kp,3.298409,251.743135,255.86614624999999,interstellars
terra18xdc26luf30s8rerhzl8q33zkpf82t8hf5q6g7,15.941843,0,19.92730375,interstellars
terra18xf7nghmlj8jkcdx093xhywr86z7hj3vkhp7wz,22.63638,25.000466,53.295941,interstellars
terra18xfnq0xr08j202jstewgm62pgy20jgue9tyfe8,0.952475,2,3.1905937499999997,interstellars
terra1897xf7n7gpl726duc3c0t570tj3vhzwg5jyuu4,111.18,0,138.97500000000002,interstellars
terra189ajcg2egg558flt43rvfhyn4yft6an5au4p2c,267.183619,69.222269,403.20179275,interstellars
terra189mrzgh3767vgtk4mfza3ql5y9u3u9wwhak2fv,1.501777,2.00077,3.87799125,interstellars
terra189vd7q2eezxtc4re40f2283alngrmkjzwza63k,4.578655,53.513784,59.237102750000005,interstellars
terra189v2l39rmguz0m378tug27wkx72kqht3s4l2fu,39.830421,21.033914,70.82194025,interstellars
terra189tjuhhl3au02sglmezmfnnhms2m86s7rfds86,112.112857,150,290.14107125,interstellars
terra189qq34wsc8443h6ykyesg93a5rzdvu39087hhz,78.45,0,98.0625,interstellars
terra18yuvjzssd6aldkqzvm44cz99skjrc2h39hwpvk,1.065298,0.203448,1.5350705000000002,interstellars
